bootstrap_iter,roc_auc,pr_auc,top5_precision,top5_recall,recall_at_fpr_0_01,precision_at_fpr_0_01,recall_at_fpr_0_03,precision_at_fpr_0_03,recall_at_fpr_0_05,precision_at_fpr_0_05
663,0.8997115979667989,0.4918787145042833,0.4197247706422018,0.5573604060913706,0.4203045685279188,0.6244343891402715,0.5543147208121827,0.42032332563510394,0.6192893401015228,0.32707774798927614
664,0.8947563676642624,0.49579577235236,0.42048929663608564,0.5741127348643006,0.42484342379958245,0.6185410334346505,0.5741127348643006,0.421455938697318,0.6388308977035491,0.32727272727272727
665,0.9094312194487781,0.5121548373304406,0.44724770642201833,0.5832502492522432,0.4317048853439681,0.6330409356725146,0.5872382851445663,0.43922445935868754,0.6630109670987039,0.34707724425887265
666,0.8932857562283952,0.45771755994585184,0.404434250764526,0.54932502596054,0.36967808930425755,0.586490939044481,0.54932502596054,0.41360437842064113,0.6344755970924195,0.32691278758694486
667,0.9019556125390167,0.5105515564890166,0.4380733944954128,0.56286836935167,0.4263261296660118,0.6335766423357664,0.5658153241650294,0.43373493975903615,0.6463654223968566,0.3439623627809723
668,0.8998441175818307,0.509182496763528,0.4166666666666667,0.5860215053763441,0.43010752688172044,0.6134969325153374,0.5849462365591398,0.42040185471406494,0.6591397849462366,0.32728243459690337
669,0.9011844923245597,0.5005950808792831,0.40061162079510704,0.5622317596566524,0.4259656652360515,0.6117103235747303,0.5579399141630901,0.40816326530612246,0.6523605150214592,0.3256561328334226
670,0.8945581986385225,0.49939200095456493,0.42813455657492355,0.5588822355289421,0.3962075848303393,0.6136012364760433,0.5608782435129741,0.42737642585551333,0.6387225548902196,0.33737480231945177
671,0.8917369630346099,0.4930630394541259,0.40825688073394495,0.5313432835820896,0.4079601990049751,0.6202723146747352,0.5303482587064676,0.41414141414141414,0.6199004975124378,0.3319126265316995
672,0.8950299223968763,0.49226957436809105,0.42737003058103973,0.5640766902119072,0.41372351160444,0.6212121212121212,0.5640766902119072,0.4263920671243326,0.6316851664984864,0.3328017012227539
673,0.8998003097613045,0.4854130658546641,0.40214067278287463,0.5456431535269709,0.40352697095435686,0.6087636932707355,0.5425311203319502,0.41019607843137257,0.6358921161825726,0.327632282202031
674,0.8950253785888944,0.49192864684130577,0.42813455657492355,0.5539070227497527,0.41444114737883286,0.6253731343283582,0.5539070227497527,0.4268292682926829,0.6251236399604352,0.3347457627118644
675,0.9010996136987434,0.5014227080149068,0.42737003058103973,0.5792746113989637,0.41865284974093264,0.616793893129771,0.5844559585492228,0.4275966641394996,0.6601036269430052,0.336325237592397
676,0.8884364711644369,0.4921521238910334,0.41131498470948014,0.5484199796126402,0.39755351681957185,0.608424336973479,0.5474006116207951,0.41660201706749417,0.6299694189602446,0.3294243070362473
677,0.8969807370249361,0.5007166775945151,0.4434250764525994,0.5518553758325404,0.40627973358705993,0.6316568047337278,0.5537583254043768,0.4369369369369369,0.6384395813510942,0.3485714285714286
678,0.904722149718772,0.4883211491083823,0.4090214067278288,0.5752688172043011,0.41397849462365593,0.6043956043956044,0.5698924731182796,0.4127725856697819,0.6473118279569893,0.3233082706766917
679,0.9044274601952575,0.49982155919008286,0.41743119266055045,0.5729275970619098,0.41867785939139557,0.6147919876733436,0.5729275970619098,0.42032332563510394,0.6537250786988458,0.33103081827842723
680,0.8938435150941402,0.48383368670733723,0.4181957186544342,0.5633367662203913,0.411946446961895,0.6144393241167435,0.5623069001029866,0.42,0.6323377960865088,0.327991452991453
681,0.900724459390611,0.5038635617103998,0.44571865443425074,0.5531309297912713,0.39943074003795065,0.6302395209580839,0.5559772296015181,0.43829468960359014,0.6432637571157496,0.3511134127395132
682,0.8970737655526748,0.5047216409706476,0.42507645259938837,0.5690890481064483,0.4278403275332651,0.6276276276276276,0.5690890481064483,0.4247517188693659,0.6479017400204709,0.3347435219460603
683,0.9083398801588213,0.5415232828543096,0.4525993883792049,0.5914085914085914,0.4515484515484515,0.6438746438746439,0.5974025974025974,0.4423076923076923,0.6873126873126874,0.3537275064267352
684,0.9003373010431638,0.485537535052673,0.39908256880733944,0.5488958990536278,0.3964248159831756,0.6003184713375797,0.5404837013669821,0.40632411067193674,0.629863301787592,0.3232595790609822
685,0.9019057685508884,0.4816890536563145,0.4105504587155963,0.5457317073170732,0.3953252032520325,0.6078125,0.5457317073170732,0.41627906976744183,0.6229674796747967,0.3290391841116479
686,0.891996792854719,0.5037026445753163,0.4334862385321101,0.5564278704612365,0.4072620215897939,0.6240601503759399,0.5583905789990187,0.4307342922028766,0.6241413150147204,0.3363299841353781
687,0.9004733130272298,0.4906852775975671,0.42048929663608564,0.5461767626613704,0.407149950347567,0.6202723146747352,0.5461767626613704,0.42275172943889316,0.6266137040714995,0.3343932167461579
688,0.9049337143455285,0.4935396281275945,0.4074923547400612,0.5850713501646543,0.42041712403951703,0.6041009463722398,0.58397365532382,0.4140077821011673,0.6509330406147091,0.319848975188781
689,0.9000042986552446,0.48284520490093,0.4197247706422018,0.5890557939914163,0.41523605150214593,0.6084905660377359,0.5858369098712446,0.4209714726291442,0.6523605150214592,0.32548179871520344
690,0.899185938770303,0.5165438276116395,0.4258409785932722,0.5643363728470111,0.44072948328267475,0.6341107871720116,0.5643363728470111,0.4248665141113654,0.6332320162107397,0.3322700691121744
691,0.900973785655073,0.48557910536196053,0.40978593272171254,0.5531475748194015,0.40970072239422084,0.6126543209876543,0.5490196078431373,0.41368584758942456,0.6418988648090815,0.33102714209686
692,0.8841987948125201,0.4912747438640502,0.40978593272171254,0.555440414507772,0.42590673575129534,0.6217851739788199,0.5481865284974093,0.4129586260733802,0.6341968911917099,0.32727272727272727
693,0.8968960663667211,0.4892913249852282,0.4013761467889908,0.5669546436285097,0.4146868250539957,0.6037735849056604,0.5647948164146869,0.40891321344800624,0.6349892008639308,0.3181818181818182
694,0.8991361622790127,0.5082816572332568,0.4235474006116208,0.5687885010266941,0.41786447638603696,0.619482496194825,0.5687885010266941,0.4232238349885409,0.6540041067761807,0.33685880486515074
695,0.9052969556495503,0.49973088039742203,0.4166666666666667,0.5822649572649573,0.4358974358974359,0.6181818181818182,0.5822649572649573,0.4195535026943803,0.6688034188034188,0.3320954907161804
696,0.9031009239791067,0.4936542206924207,0.404434250764526,0.5775109170305677,0.42139737991266374,0.6069182389937107,0.5753275109170306,0.4107560405300078,0.6561135371179039,0.32277121374865736
697,0.9033895618226128,0.4889411387887265,0.42507645259938837,0.5604838709677419,0.4112903225806452,0.6229007633587786,0.561491935483871,0.4251908396946565,0.6522177419354839,0.3399894902785076
698,0.8933524905334969,0.4965811271200604,0.40519877675840976,0.5792349726775956,0.4306010928961749,0.6118012422360248,0.5781420765027322,0.4129586260733802,0.6480874316939891,0.319848975188781
699,0.8996055686448238,0.46782006112403196,0.3944954128440367,0.5448785638859557,0.3727560718057022,0.5854063018242123,0.5406546990496304,0.40474308300395256,0.6304118268215417,0.32165948275862066
700,0.8945685989324315,0.48554885239769474,0.404434250764526,0.5737527114967462,0.4197396963123644,0.6065830721003135,0.5683297180043384,0.409375,0.6518438177874186,0.32277121374865736
701,0.8924753006425244,0.5050581272279517,0.43654434250764523,0.566468253968254,0.4255952380952381,0.6318114874815906,0.5684523809523809,0.4321266968325792,0.621031746031746,0.332624867162593
702,0.9003719442059502,0.5052449600299406,0.4197247706422018,0.56656346749226,0.4262125902992776,0.6248108925869894,0.5655314757481941,0.4205679201841903,0.6326109391124871,0.3279828785446763
703,0.9055724837360417,0.533260564883778,0.46406727828746175,0.5780952380952381,0.44571428571428573,0.6527196652719666,0.5847619047619048,0.4494875549048316,0.6580952380952381,0.35526992287917736
704,0.897870110868706,0.5093378644157347,0.4212538226299694,0.5715767634854771,0.4315352697095436,0.623688155922039,0.5715767634854771,0.4222222222222222,0.6358921161825726,0.327632282202031
705,0.8949481956958849,0.49004520132544227,0.42966360856269115,0.5711382113821138,0.40853658536585363,0.6184615384615385,0.5711382113821138,0.42737642585551333,0.6504065040650406,0.33737480231945177
706,0.9004864087222645,0.512266445788587,0.4304281345565749,0.558531746031746,0.44146825396825395,0.639367816091954,0.560515873015873,0.4290053151100987,0.6488095238095238,0.3424083769633508
707,0.8928740424222603,0.48985173443348523,0.41284403669724773,0.5538461538461539,0.4082051282051282,0.613251155624037,0.5497435897435897,0.4174454828660436,0.637948717948718,0.33102714209686
708,0.9059053085313825,0.5103668776703293,0.43654434250764523,0.5802845528455285,0.45121951219512196,0.6397694524495677,0.5833333333333334,0.4325546345139412,0.6544715447154471,0.33948339483394835
709,0.9035083071728889,0.5140070725521628,0.41896024464831805,0.5811240721102863,0.42948038176033937,0.6173780487804879,0.5811240721102863,0.42186297151655117,0.6542948038176034,0.3288912579957356
710,0.8972454999732393,0.5080247801112726,0.44036697247706424,0.5913757700205339,0.4383983572895277,0.6307237813884786,0.5934291581108829,0.43360840210052515,0.6560574948665298,0.3370253164556962
711,0.8921915896441645,0.4750660941290841,0.39755351681957185,0.5473684210526316,0.3989473684210526,0.6025437201907791,0.5368421052631579,0.40380047505938244,0.6147368421052631,0.31721890277023357
712,0.8940830359075922,0.4811357847326842,0.4074923547400612,0.5314057826520439,0.38584247258225324,0.6065830721003135,0.5314057826520439,0.4144634525660964,0.6041874376869392,0.3259817105970952
713,0.8931553555511553,0.4988861745283064,0.4396024464831804,0.5687438180019783,0.4085064292779426,0.6248108925869894,0.56973293768546,0.43406179351921625,0.6577645895153313,0.3467153284671533
714,0.8963505691874649,0.48203082507889605,0.4059633027522936,0.5703544575725027,0.4070891514500537,0.6006339144215531,0.5660580021482277,0.4110764430577223,0.640171858216971,0.32164058283864005
715,0.9004249820506358,0.5045836105686926,0.4235474006116208,0.5752855659397715,0.4184839044652129,0.6162079510703364,0.5752855659397715,0.4232238349885409,0.652128764278297,0.3333333333333333
716,0.901850572361535,0.48869117268816525,0.39908256880733944,0.560687432867884,0.41353383458646614,0.6043956043956044,0.5596133190118152,0.40926944226237233,0.6466165413533834,0.3233082706766917
717,0.8953102873762084,0.48991387034727385,0.4074923547400612,0.5433231396534148,0.42099898063200814,0.6219879518072289,0.5423037716615698,0.4143302180685358,0.6258919469928644,0.328517924023542
718,0.8999814079568889,0.5012205649485172,0.4243119266055046,0.5600403632694249,0.437941473259334,0.6345029239766082,0.5600403632694249,0.4239877769289534,0.6427850655903128,0.3365029054410988
719,0.8945720157255183,0.4870259052596246,0.40519877675840976,0.5520833333333334,0.40729166666666666,0.6090342679127726,0.5510416666666667,0.4123148869836321,0.6302083333333334,0.32526881720430106
720,0.8956078482695279,0.4822818682269158,0.4029051987767584,0.5383043922369765,0.3861082737487232,0.6009538950715422,0.5352400408580184,0.41001564945226915,0.6087844739530133,0.32164058283864005
721,0.8977163455450174,0.49304564752851726,0.40061162079510704,0.5574468085106383,0.4053191489361702,0.6028481012658228,0.5531914893617021,0.4091266719118804,0.6287234042553191,0.3192868719611021
722,0.9038987041539845,0.5071234804595159,0.4074923547400612,0.5749730312837109,0.4325782092772384,0.6140888208269525,0.5717367853290184,0.4127725856697819,0.6548004314994607,0.32512051419389393
723,0.8944513399026541,0.5242389559992916,0.4418960244648318,0.5694581280788177,0.4492610837438424,0.6468085106382979,0.5733990147783251,0.4362818590704648,0.6591133004926109,0.3482561166059344
724,0.9024510798114539,0.5190574579384164,0.4418960244648318,0.5826612903225806,0.4475806451612903,0.6406926406926406,0.5877016129032258,0.4360508601346298,0.6512096774193549,0.3394640042038886
725,0.8934927877013485,0.49654255114815127,0.422782874617737,0.5625635808748728,0.43743641912512715,0.631424375917768,0.5625635808748728,0.423106350420811,0.641912512716175,0.3343932167461579
726,0.9057025262353524,0.5090880640037606,0.42966360856269115,0.5723014256619144,0.4164969450101833,0.6206373292867982,0.5743380855397149,0.4292237442922374,0.6405295315682281,0.3336870026525199
727,0.9076630965619096,0.5188849631240596,0.4503058103975535,0.5820158102766798,0.42193675889328064,0.6307237813884786,0.5889328063241107,0.4421364985163205,0.6541501976284585,0.34533124673969745
728,0.896007053616498,0.47597500894644773,0.422782874617737,0.5591506572295247,0.3862487360970677,0.6053882725832013,0.5591506572295247,0.423106350420811,0.6370070778564206,0.3343949044585987
729,0.8937236107543155,0.49873955555186894,0.42813455657492355,0.5566600397614314,0.43240556660039764,0.635036496350365,0.5576540755467196,0.4266159695817491,0.6292246520874751,0.33509793541556376
730,0.8903599632352466,0.488668356964699,0.40825688073394495,0.5615141955835962,0.434279705573081,0.6219879518072289,0.5562565720294427,0.411993769470405,0.637223974763407,0.3249329758713137
731,0.9093347927911389,0.5018393888785041,0.42813455657492355,0.5827263267429761,0.4183142559833507,0.6156202143950995,0.5827263267429761,0.426179604261796,0.6462018730489074,0.3303191489361702
732,0.9045546642798606,0.5015489239993827,0.3967889908256881,0.5616883116883117,0.43614718614718617,0.6152671755725191,0.5551948051948052,0.4048934490923441,0.6406926406926406,0.31965442764578833
733,0.8987770564538456,0.4990003994531602,0.4074923547400612,0.5700534759358289,0.4288770053475936,0.6169230769230769,0.5700534759358289,0.4134988363072149,0.6256684491978609,0.3170731707317073
734,0.8985017243535589,0.4942065607405445,0.4319571865443425,0.5747711088504578,0.40386571719226855,0.6126543209876543,0.5747711088504578,0.4286798179059181,0.646998982706002,0.3359746434231379
735,0.8984664551056623,0.5020714992327123,0.4319571865443425,0.5550098231827112,0.4076620825147348,0.6231231231231231,0.5550098231827112,0.42933130699088146,0.6326129666011788,0.3389473684210526
736,0.8993609876069721,0.49628044326581355,0.41590214067278286,0.5556690500510725,0.43003064351378956,0.6283582089552239,0.5546475995914198,0.41898148148148145,0.6363636363636364,0.3312068048910154
737,0.9035046918438258,0.4949499202832059,0.41590214067278286,0.5608247422680412,0.40309278350515465,0.6090342679127726,0.5577319587628866,0.4174382716049383,0.6463917525773196,0.33297928836962293
738,0.895513422025293,0.4883907248504951,0.4105504587155963,0.5502049180327869,0.4344262295081967,0.6281481481481481,0.548155737704918,0.41537267080745344,0.6342213114754098,0.3297815663292488
739,0.8928240497392114,0.4802229135086706,0.41590214067278286,0.5522842639593909,0.3847715736040609,0.6025437201907791,0.5472081218274112,0.4168600154679041,0.6335025380710659,0.33226837060702874
740,0.8893063002147801,0.4697407882598384,0.41284403669724773,0.54,0.392,0.6115444617784711,0.538,0.41673121611154146,0.617,0.32941804591564333
741,0.8940140191871295,0.4917827552845962,0.41743119266055045,0.5611510791366906,0.41007194244604317,0.6138461538461538,0.5601233299075026,0.4195535026943803,0.6402877697841727,0.3313829787234043
742,0.8968386336972298,0.5084383270877737,0.42660550458715596,0.5711361310133061,0.43398157625383826,0.6281481481481481,0.5711361310133061,0.425629290617849,0.6325486182190379,0.3301282051282051
743,0.8984557543474156,0.4993835594881646,0.41896024464831805,0.5714285714285714,0.443169968717414,0.6305637982195845,0.5714285714285714,0.42153846153846153,0.6527632950990615,0.33244822092405735
744,0.9008917526266513,0.5214177136528306,0.4434250764525994,0.5840886203423967,0.4431017119838872,0.6367583212735166,0.5931520644511581,0.43889716840536513,0.6727089627391742,0.347012987012987
745,0.885306074886604,0.48597277760169144,0.4235474006116208,0.5404878048780488,0.4117073170731707,0.6279761904761905,0.5385365853658537,0.4242890084550346,0.6234146341463415,0.33738120380147835
746,0.9001821129466049,0.5182450106409934,0.4434250764525994,0.571992110453649,0.4280078895463511,0.6335766423357664,0.5729783037475346,0.43553223388305845,0.6528599605522682,0.34515119916579773
747,0.9019177436864182,0.5030766484223183,0.42737003058103973,0.5606820461384152,0.4102306920762287,0.6196969696969697,0.5616850551654965,0.42748091603053434,0.641925777331996,0.33737480231945177
748,0.9053915911355821,0.502276766396405,0.42660550458715596,0.5746652935118435,0.4129763130792997,0.6150306748466258,0.5756951596292482,0.42574257425742573,0.6652935118434603,0.33964248159831756
749,0.9023899120125952,0.5047272621142959,0.4074923547400612,0.5628299894403379,0.43083421330517424,0.6200607902735562,0.5628299894403379,0.41414141414141414,0.6462513199577613,0.3270978086584714
750,0.8890977537114482,0.46048430748431174,0.3853211009174312,0.5401929260450161,0.40836012861736337,0.6028481012658228,0.5284030010718114,0.3963022508038585,0.602357984994641,0.3084522502744237
751,0.909777976004114,0.47578785972487164,0.4105504587155963,0.5682539682539682,0.37354497354497357,0.5854063018242123,0.5608465608465608,0.41245136186770426,0.6645502645502646,0.3333333333333333
752,0.891380669587603,0.4876688925356779,0.4120795107033639,0.55,0.4061224489795918,0.615146831530139,0.55,0.4168600154679041,0.6285714285714286,0.3287086446104589
753,0.9056069075158649,0.4878804928442882,0.40519877675840976,0.5608465608465608,0.4084656084656085,0.6059654631083202,0.5576719576719577,0.4110764430577223,0.6455026455026455,0.3263777421080792
754,0.8985678132579797,0.49329630690260945,0.40978593272171254,0.5677966101694916,0.4300847457627119,0.6189024390243902,0.5677966101694916,0.41647241647241645,0.6377118644067796,0.323481998925309
755,0.8946154003336514,0.5233695804850117,0.4212538226299694,0.5763598326359832,0.4592050209205021,0.637155297532656,0.5763598326359832,0.4218989280245023,0.6610878661087866,0.33421470121628766
756,0.8987395666215435,0.4921287315838805,0.4036697247706422,0.5420944558521561,0.41581108829568786,0.6183206106870229,0.5420944558521561,0.41153546375681993,0.6190965092402464,0.3243679397525551
757,0.8982324060324305,0.513008760981268,0.41896024464831805,0.5750262329485835,0.43966421825813223,0.6263079222720478,0.5729275970619098,0.4206471494607088,0.6526757607555089,0.33102714209686
758,0.9099263331616481,0.5034956263359768,0.42507645259938837,0.5846477392218717,0.4185068349106204,0.6141975308641975,0.5856992639327024,0.4251908396946565,0.6645636172450052,0.33421470121628766
759,0.902001277619349,0.5095681329269497,0.4334862385321101,0.5815384615384616,0.41743589743589743,0.619482496194825,0.5825641025641025,0.4296520423600605,0.6533333333333333,0.3373940677966102
760,0.907048129556455,0.5092445657550448,0.42813455657492355,0.5919661733615222,0.4450317124735729,0.6302395209580839,0.5919661733615222,0.42585551330798477,0.6691331923890064,0.3345665961945032
761,0.893816106847562,0.5078999609361327,0.4380733944954128,0.5718562874251497,0.43812375249500995,0.636231884057971,0.5748502994011976,0.4330827067669173,0.6506986027944112,0.3417190775681342
762,0.8931993133474676,0.4836356132640512,0.40825688073394495,0.5448979591836735,0.4051020408163265,0.6136012364760433,0.5448979591836735,0.4149184149184149,0.6193877551020408,0.32564377682403434
763,0.8898071590729841,0.4829710358265878,0.42813455657492355,0.5436893203883495,0.40388349514563104,0.6255639097744361,0.5436893203883495,0.4265041888804265,0.6155339805825243,0.33562731604023294
764,0.9033441165871177,0.499239940739937,0.42966360856269115,0.546692607003891,0.42315175097276264,0.635036496350365,0.5486381322957199,0.42857142857142855,0.6391050583657587,0.3436192468619247
765,0.8964386058519502,0.4683402508869753,0.38990825688073394,0.5425531914893617,0.39148936170212767,0.6013071895424836,0.5382978723404256,0.4019062748212867,0.6372340425531915,0.3222162452931684
766,0.8976075971003088,0.505545931793844,0.42737003058103973,0.5606820461384152,0.4192577733199599,0.624813153961136,0.5616850551654965,0.4265041888804265,0.629889669007021,0.3333333333333333
767,0.8914139120447696,0.4850618520301949,0.42507645259938837,0.5521350546176763,0.38828202581926513,0.609984399375975,0.5521350546176763,0.4254016832440704,0.6295928500496525,0.33544973544973544
768,0.8946773569215566,0.48709202071909724,0.4029051987767584,0.5759562841530055,0.41857923497267757,0.6050552922590837,0.5672131147540984,0.40705882352941175,0.6524590163934426,0.32131324004305706
769,0.8980062981283562,0.5110968327835282,0.4258409785932722,0.5856992639327024,0.45636172450052576,0.6354319180087847,0.5867507886435331,0.424980959634425,0.658254468980021,0.3322717622080679
770,0.8998808670668008,0.49482798199001576,0.4197247706422018,0.5760755508919203,0.42077649527806926,0.6150306748466258,0.5760755508919203,0.4210122699386503,0.646379853095488,0.32888414308595837
771,0.9045441542431856,0.5143320671793477,0.43654434250764523,0.5692921236291126,0.44466600199401796,0.6398852223816356,0.5722831505483549,0.4325546345139412,0.6520438683948155,0.3425877422734416
772,0.8904661741666147,0.4611629781540019,0.3753822629969419,0.5195767195767196,0.37671957671957673,0.5884297520661157,0.5164021164021164,0.39323126510878326,0.5978835978835979,0.3099286889742183
773,0.9116451790751531,0.5178807704598534,0.42507645259938837,0.5761658031088083,0.42901554404145076,0.6234939759036144,0.5772020725388601,0.4251908396946565,0.6590673575129534,0.3359746434231379
774,0.9141023204904228,0.5052873489994884,0.4319571865443425,0.5771195097037793,0.4341164453524004,0.6296296296296297,0.5801838610827375,0.4296520423600605,0.6618998978549541,0.33997901364113325
775,0.8896809781882604,0.46960826485643564,0.40061162079510704,0.5452653485952134,0.40270551508844954,0.6065830721003135,0.5400624349635796,0.4083398898505114,0.6160249739854319,0.32
776,0.902710261374828,0.5151035199920919,0.42660550458715596,0.577639751552795,0.4337474120082816,0.6272455089820359,0.577639751552795,0.425629290617849,0.6469979296066253,0.33191715347849177
777,0.8921598554514628,0.4814420542201464,0.4036697247706422,0.544891640866873,0.39525283797729616,0.6060126582278481,0.5397316821465429,0.41019607843137257,0.6202270381836945,0.32329209252286173
778,0.9005267730263741,0.464731111783386,0.38073394495412843,0.5337620578778135,0.3654876741693462,0.5750421585160203,0.5198285101822079,0.3911290322580645,0.6141479099678456,0.3129437465865647
779,0.8964460876299358,0.5006297612644579,0.43577981651376146,0.5852156057494866,0.41478439425051333,0.6186830015313936,0.5862422997946611,0.4306184012066365,0.6683778234086243,0.3413738856843209
780,0.8941558788235795,0.4996154042515014,0.4258409785932722,0.5575575575575575,0.4064064064064064,0.6179604261796042,0.5575575575575575,0.42714723926380366,0.6436436436436437,0.33842105263157896
781,0.908349042144473,0.5061186925962837,0.4235474006116208,0.5664621676891616,0.40081799591002043,0.609642301710731,0.5664621676891616,0.4235474006116208,0.6676891615541922,0.3418848167539267
782,0.908614350002297,0.5267567997117961,0.4319571865443425,0.5916230366492147,0.44397905759162304,0.629080118694362,0.5958115183246073,0.43040847201210286,0.6638743455497382,0.33491811938721605
783,0.8941918724959274,0.4879069913579945,0.4327217125382263,0.5565388397246804,0.41297935103244837,0.6268656716417911,0.5565388397246804,0.4294385432473445,0.6371681415929203,0.3403361344537815
784,0.8995720420923503,0.49787560028568756,0.4258409785932722,0.5660569105691057,0.40853658536585363,0.6165644171779141,0.5670731707317073,0.4259541984732824,0.6443089430894309,0.3352723426758329
785,0.8970223738894954,0.4813059508823052,0.4090214067278288,0.5532574974146846,0.4012409513960703,0.610062893081761,0.5511892450879007,0.41478599221789886,0.6163391933815926,0.32164058283864005
786,0.8970833123327134,0.5101102765870746,0.41743119266055045,0.569937369519833,0.4384133611691023,0.6268656716417911,0.5678496868475992,0.41910631741140214,0.6482254697286013,0.3303191489361702
787,0.905266004777785,0.5251645932390298,0.43577981651376146,0.5745967741935484,0.43951612903225806,0.6346433770014556,0.5796370967741935,0.4329819277108434,0.6602822580645161,0.3425732217573222
788,0.8964933085000462,0.498475178046613,0.45489296636085624,0.5655893536121673,0.41634980988593157,0.6366279069767442,0.5693916349809885,0.4443620178041543,0.6387832699619772,0.34963579604578565
789,0.8978380444486331,0.49898486542456494,0.4380733944954128,0.5805471124620061,0.42857142857142855,0.6304023845007451,0.5845997973657548,0.43350864012021034,0.6372847011144883,0.33351007423117707
790,0.90164465101027,0.5044500407704726,0.41743119266055045,0.5759493670886076,0.4388185654008439,0.623688155922039,0.5748945147679325,0.4202004626060139,0.6571729957805907,0.3315593400745077
791,0.9015725429107779,0.5028010463570496,0.4036697247706422,0.5517241379310345,0.4336468129571578,0.6231231231231231,0.54858934169279,0.4104769351055512,0.6384535005224661,0.3270877944325482
792,0.8997557477357447,0.5101319972309487,0.42660550458715596,0.5630676084762866,0.42179616548940463,0.6266866566716641,0.5640766902119072,0.4270435446906035,0.6266397578203835,0.3306709265175719
793,0.8973094272451027,0.48315066598718154,0.4120795107033639,0.5460992907801419,0.41742654508611954,0.6232980332829047,0.5460992907801419,0.41847826086956524,0.6129685916919959,0.3249194414607948
794,0.9012154290302192,0.4967728319372065,0.4013761467889908,0.5537974683544303,0.4240506329113924,0.6156202143950995,0.5537974683544303,0.41015625,0.6571729957805907,0.3312068048910154
795,0.898537801332469,0.4800348110029728,0.43730886850152906,0.5596868884540117,0.36007827788649704,0.5945072697899838,0.5616438356164384,0.4325546345139412,0.6409001956947162,0.34293193717277487
796,0.891278896126837,0.5034039424617334,0.4181957186544342,0.5442786069651742,0.41492537313432837,0.6261261261261262,0.5442786069651742,0.4210931485758276,0.6238805970149254,0.33297928836962293
797,0.9107340895834003,0.5097933864178208,0.4396024464831804,0.5778894472361809,0.40904522613065325,0.6185410334346505,0.5778894472361809,0.43330821401657876,0.6613065326633166,0.34360313315926894
798,0.8976130045318138,0.5052421964085517,0.43654434250764523,0.5469348659003831,0.40325670498084293,0.6274217585692996,0.5469348659003831,0.4319213313161876,0.6360153256704981,0.34691745036572624
799,0.8915457238260222,0.4982229520937948,0.4036697247706422,0.5382262996941896,0.42201834862385323,0.6225563909774436,0.5290519877675841,0.40769835035349566,0.6156982670744139,0.32438238453276047
800,0.8973823974000439,0.5271428768713923,0.4510703363914373,0.5847373637264618,0.4489593657086224,0.6443812233285917,0.5887016848364718,0.44097995545657015,0.6590683845391476,0.3461738677771994
801,0.8905883473736462,0.49507369902912207,0.4319571865443425,0.5730223123732252,0.39553752535496955,0.608424336973479,0.5730223123732252,0.4286798179059181,0.6399594320486816,0.3343932167461579
802,0.904748586934608,0.49315494602800436,0.40061162079510704,0.5469728601252609,0.40083507306889354,0.6047244094488189,0.5438413361169102,0.40830721003134796,0.651356993736952,0.3313860860329262
803,0.8979617927176481,0.4955521126661643,0.4350152905198777,0.5639246778989098,0.4053518334985134,0.6196969696969697,0.5639246778989098,0.43040847201210286,0.643211100099108,0.34068241469816274
804,0.8954835541494415,0.4627609531473948,0.40061162079510704,0.5550847457627118,0.3930084745762712,0.5974235104669887,0.5540254237288136,0.4095536413469068,0.6239406779661016,0.31872294372294374
805,0.9007173838078163,0.49661101373902333,0.422782874617737,0.5546639919759278,0.40421263791374124,0.6171516079632465,0.5536609829488466,0.42298850574712643,0.6389167502507522,0.3365029054410988
806,0.8932995150990033,0.46917420065948345,0.4013761467889908,0.5434782608695652,0.39855072463768115,0.6053459119496856,0.5424430641821946,0.40969507427677876,0.6045548654244306,0.31808278867102396
807,0.9042271671282229,0.5069992669303145,0.42966360856269115,0.5688259109311741,0.4271255060728745,0.6289120715350224,0.5688259109311741,0.428027418126428,0.6589068825910931,0.3413738856843209
808,0.8989023906366463,0.5079420076378203,0.43883792048929665,0.5797979797979798,0.42828282828282827,0.6300148588410104,0.5797979797979798,0.4322289156626506,0.6616161616161617,0.3425732217573222
809,0.9101277079412168,0.5293426888436346,0.4518348623853211,0.5782778864970646,0.4383561643835616,0.6409155937052933,0.5821917808219178,0.4417223459539718,0.6604696673189824,0.34955981356809945
810,0.9009696799950783,0.5240832202896003,0.42737003058103973,0.5692464358452138,0.43890020366598775,0.6328928046989721,0.5692464358452138,0.4260670731707317,0.6496945010183299,0.33649789029535865
811,0.8980081639874634,0.4931640045123873,0.41437308868501527,0.5753715498938429,0.40976645435244163,0.6059654631083202,0.5753715498938429,0.41788743253662297,0.643312101910828,0.3249329758713137
812,0.8973907215909811,0.4997682790531508,0.4181957186544342,0.5727748691099477,0.4178010471204188,0.6138461538461538,0.5727748691099477,0.4201228878648233,0.6345549738219896,0.3252818035426731
813,0.9074115061175486,0.5295635739260387,0.4518348623853211,0.5921843687374749,0.45390781563126253,0.6434659090909091,0.593186372745491,0.4421209858103062,0.6613226452905812,0.34464751958224543
814,0.8950256472242604,0.4720541232507694,0.4036697247706422,0.5665236051502146,0.40450643776824036,0.6012759170653907,0.5654506437768241,0.4110764430577223,0.6266094420600858,0.31670281995661603
